source_start	mapped_start
11969399	12080214
11969564	12080379
11969852	12080667
11969909	12080724
11970106	12080921
11970669	12081484
11970765	12081580
11970792	12081607
11970800	12081615
11970902	12081717
11970923	12081738
11971325	12082140
11971448	12082263
11971880	12082695
11972396	12083211
11972826	12083641
11973261	12084076
11973507	12084322
11973693	12084508
11973736	12084551
11973739	12084554
11974057	12084872
11974080	12084895
11974163	12084978
11974167	12084982
11974179	12084994
11974359	12085174
11974470	12085285
11974613	12085428
11974621	12085436
11975098	12085913
11975132	12085947
11975165	12085980
11975168	12085983
11975443	12086258
11975449	12086264
11975458	12086273
11975604	12086419
11976107	12086922
11976130	12086945
11976309	12087124
11976323	12087138
11976378	12087193
11976500	12087315
11976510	12087325
11976684	12087499
11976780	12087595
11977349	12088164
11977674	12088489
11977690	12088505
11977800	12088615
11978548	12089363
11978549	12089364
11978734	12089549
11978894	12089709
11978928	12089743
11978990	12089805
11979088	12089903
11979132	12089947
11979168	12089983
11979239	12090054
11979322	12090137
11979335	12090150
11979497	12090312
11979589	12090404
11979590	12090405
11979847	12090662
11979950	12090765
11980032	12090847
11980193	12091008
11980223	12091038
11980516	12091331
11980554	12091369
11980798	12091613
11980844	12091659
11980947	12091762
11981143	12091958
11981188	12092003
11981194	12092009
11981244	12092059
11981435	12092250
11981881	12092696
11982284	12093099
11982407	12093222
11982493	12093308
11982607	12093422
11982687	12093502
11983108	12093923
11983249	12094064
11983304	12094119
11983552	12094367
11983749	12094564
11983845	12094660
11983924	12094739
11984131	12094946
11984346	12095161
11984463	12095278
11984783	12095598
11984815	12095630
11984881	12095696
11984918	12095733
11984961	12095776
11984973	12095788
11985052	12095867
11985257	12096072
11985493	12096308
11985647	12096462
11986486	12097301
11986551	12097366
11986630	12097445
11986819	12097634
11987058	12097873
11987600	12098415
11987622	12098437
11987689	12098504
11987871	12098686
11987887	12098702
11988360	12099175
11988476	12099291
11988835	12099650
11989249	12100064
11989393	12100208
11989602	12100417
11989846	12100661
11990223	12101038
11990244	12101059
11990352	12101167
11990555	12101370
11990579	12101394
11990975	12101790
11991427	12102242
11991446	12102261
11991467	12102282
11992139	12102954
11992147	12102962
11992190	12103005
11992601	12103416
11993091	12103906
11993174	12103989
11993505	12104320
11994485	12105300
11994594	12105409
11994809	12105624
11996019	12106834
11996168	12106983
11997007	12107822
11997567	12108382
11997725	12108540
11998400	12109215
11999035	12109850
11999204	12110019
11999259	12110074
11999325	12110140
11999423	12110238
12000521	12111336
12001172	12111987
12001509	12112324
12001613	12112428
12002108	12112923
12002134	12112949
12002519	12113334
12003351	12114166
12004374	12115189
12004411	12115226
12005058	12115873
12005081	12115896
12005191	12116006
12005313	12116128
12006099	12116914
12006435	12117250
12006602	12117417
12009088	12119903
12009523	12120338
12009581	12120396
12009681	12120496
12009865	12120680
12010033	12120848
12010520	12121335
12010643	12121458
12010744	12121559
12011563	12122378
12012019	12122834
12012341	12123156
12012428	12123243
12012614	12123429
12012682	12123497
12013180	12123995
12013188	12124003
12013192	12124007
12013240	12124055
12013258	12124073
12013304	12124119
12013357	12124172
12013807	12124622
12014530	12125345
12016961	12127776
12017206	12128021
12017396	12128211
12017493	12128308
12017502	12128317
12018583	12129398
12018584	12129399
12018943	12129758
12019662	12130477
12020282	12131097
12020855	12131670
12020890	12131705
12021138	12131953
12021720	12132535
12022015	12132830
12022090	12132905
12022167	12132982
12022267	12133082
12022877	12133692
12022954	12133769
12023474	12134289
12024166	12134981
12024526	12135341
12024641	12135456
12025217	12136032
12025708	12136523
12025836	12136651
12025889	12136704
12026205	12137020
12027281	12138096
12027919	12138734
12028299	12139114
12029081	12139896
12029446	12140261
12029810	12140625
12029926	12140741
12030411	12141226
12030543	12141358
12030712	12141527
12031470	12142285
12031915	12142730
12032104	12142919
12033215	12144030
12033444	12144259
12033629	12144444
12033739	12144554
12034433	12145248
12035059	12145874
12035555	12146370
12035641	12146456
12035711	12146526
12036386	12147201
12037347	12148162
12037865	12148680
12038132	12148947
12038536	12149351
12038545	12149360
12039059	12149874
12039645	12150460
12039778	12150593
12039935	12150750
12040032	12150847
12040252	12151067
12040485	12151300
12040811	12151626
12040887	12151702
12041473	12152288
12041475	12152290
12041552	12152367
12041654	12152469
12041683	12152498
12042774	12153589
12043633	12154448
12043984	12154799
12044333	12155148
12045520	12156335
12045754	12156569
12045864	12156679
12046024	12156839
12046080	12156895
12046438	12157253
12046692	12157507
12047024	12157839
12047334	12158149
12048247	12159062
12049222	12160037
12049448	12160263
12050965	12161780
12051035	12161850
12051270	12162085
12051280	12162095
12051897	12162712
12053723	12164538
12054173	12164988
12054614	12165429
12054831	12165646
12054955	12165770
12055367	12166182
12055554	12166369
12055594	12166409
12055601	12166416
12055750	12166565
12056538	12167353
12056554	12167369
12056927	12167742
12056942	12167757
12057399	12168214
12057462	12168277
12057528	12168343
12057582	12168397
12057935	12168750
12057976	12168791
12058034	12168849
12058039	12168854
12058348	12169163
12058365	12169180
12058496	12169311
12058908	12169723
12059147	12169962
12059245	12170060
12059277	12170092
12059282	12170097
12059665	12170480
12060576	12171391
12061178	12171993
12061189	12172004
12061513	12172328
12061526	12172341
12061707	12172522
12062032	12172847
12062591	12173406
12062622	12173437
12062762	12173577
12062909	12173724
12063142	12173957
12064051	12174866
12064543	12175358
12064568	12175383
12064617	12175432
12065286	12176101
12065405	12176220
12065894	12176709
12065926	12176741
12067126	12177941
12067155	12177970
12067655	12178470
12067743	12178558
12067777	12178592
12067983	12178798
12068897	12179712
12068996	12179811
12069067	12179882
12069308	12180123
12069421	12180236
12069438	12180253
12070018	12180833
12070043	12180858
12070181	12180996
12070633	12181448
12070725	12181540
12071860	12182675
12072075	12182890
12072588	12183403
12072646	12183461
12073451	12184266
12073676	12184491
12074287	12185102
12075333	12186148
12075796	12186611
12075917	12186732
12075946	12186761
12076042	12186857
12076106	12186921
12076107	12186922
12076336	12187151
12076395	12187210
12076806	12187621
12077046	12187861
12077092	12187907
12077451	12188266
12077502	12188317
12077621	12188436
12077815	12188630
12077953	12188768
12078019	12188834
12078076	12188891
12078564	12189379
12078817	12189632
12078892	12189707
12079529	12190344
12080160	12190975
12080246	12191061
12080256	12191071
12080398	12191213
12080418	12191233
12080749	12191564
12081529	12192344
12082271	12193086
12082272	12193087
12083201	12194016
12083580	12194395
12083607	12194422
12084158	12194973
12084180	12194995
12085311	12196126
12085375	12196190
12086662	12197477
12086664	12197479
12086803	12197618
12086908	12197723
12087073	12197888
12087339	12198154
12087720	12198535
12087942	12198757
12088496	12199311
12088940	12199755
12090144	12200959
12090834	12201649
12091040	12201855
12091075	12201890
12091973	12202788
12092534	12203349
12094189	12205004
12094376	12205191
12095204	12206019
12095731	12206546
12095815	12206630
12097911	12208726
12098352	12209167
12098353	12209168
12098640	12209455
12098698	12209513
12098801	12209616
12100376	12211191
12100438	12211253
12101110	12211925
12101681	12212496
12103486	12214301
12103770	12214585
12103796	12214611
12104047	12214862
12104191	12215006
12104823	12215638
12105633	12216448
12105943	12216758
12105998	12216813
12106341	12217156
12106388	12217203
12106683	12217498
12107227	12218042
12107405	12218220
12107643	12218458
12107669	12218484
12107972	12218787
12108289	12219104
12108775	12219590
12109142	12219957
12109409	12220224
12109422	12220237
12109798	12220613
12110050	12220865
12110885	12221700
12111034	12221849
12111415	12222230
12111444	12222259
12111566	12222381
12112046	12222861
12113357	12224172
12113684	12224499
12114509	12225324
12114557	12225372
12115449	12226264
12115893	12226708
12115922	12226737
12115958	12226773
12116365	12227180
12116386	12227201
12116570	12227385
12117090	12227905
12118314	12229129
12119161	12229976
12119483	12230298
12119953	12230768
12120181	12230996
12120206	12231021
12120512	12231327
12120687	12231502
12121472	12232287
12122860	12233675
12123220	12234035
12123224	12234039
12123443	12234258
12123849	12234664
12123953	12234768
12124171	12234986
12124245	12235060
12124256	12235071
12124379	12235194
12124663	12235478
12125483	12236298
12125751	12236566
12125779	12236594
12125926	12236741
12125946	12236761
12128844	12239659
12128978	12239793
12129357	12240172
12130150	12240965
12130160	12240975
12130661	12241476
12131051	12241866
12131125	12241940
12131137	12241952
12131645	12242460
12131916	12242731
12132273	12243088
12132461	12243276
12133085	12243900
12133180	12243995
12134367	12245182
12134567	12245382
12134796	12245611
12136518	12247333
12136559	12247374
12136916	12247731
12137210	12248025
12137318	12248133
12137418	12248233
12137492	12248307
12137673	12248488
12137797	12248612
12137813	12248628
12138314	12249129
12139169	12249984
12140168	12250983
12140905	12251720
12140937	12251752
12141749	12252564
12142512	12253327
12143684	12254499
12143871	12254686
12144039	12254854
12144174	12254989
12145162	12255977
12145543	12256358
12146097	12256912
12148048	12258863
12148508	12259323
12148766	12259581
12149178	12259993
12150043	12260858
12150220	12261035
12150657	12261472
12151095	12261910
12152708	12263523
12153259	12264074
12153414	12264229
12153830	12264645
12154318	12265133
12154421	12265236
12154736	12265551
12155293	12266108
12155420	12266235
12155797	12266612
12155844	12266659
12156028	12266843
12156356	12267171
12156477	12267292
12156572	12267387
12157050	12267865
12157396	12268211
12158111	12268926
12158211	12269026
12158269	12269084
12158843	12269658
12159486	12270301
12159497	12270312
12159922	12270737
12160056	12270871
12160228	12271043
12160446	12271261
12160799	12271614
12161275	12272090
12161419	12272234
12161606	12272421
12161838	12272653
12162158	12272973
12162196	12273011
12162404	12273219
12163706	12274521
12164105	12274920
12164420	12275235
12164593	12275408
12164687	12275502
12165456	12276271
12165463	12276278
12165535	12276350
12166223	12277038
12166454	12277269
12166869	12277684
12167706	12278521
12167712	12278527
12167749	12278564
12167921	12278736
12168012	12278827
12168090	12278905
12168176	12278991
12169855	12280670
12170016	12280831
12170029	12280844
12170127	12280942
12170419	12281234
12170697	12281512
12171816	12282631
12172578	12283393
12172646	12283461
12173351	12284166
12173453	12284268
12173678	12284493
12173693	12284508
12173770	12284585
12174380	12285195
12175348	12286163
12175437	12286252
12176533	12287348
12177039	12287854
12177221	12288036
12177266	12288081
12177431	12288246
12178259	12289074
12178383	12289198
12178842	12289657
12178991	12289806
12179066	12289881
12179332	12290147
12179475	12290290
12179632	12290447
12180795	12291610
12181076	12291891
12181139	12291954
12181302	12292117
12181395	12292210
12181576	12292391
12181650	12292465
12181856	12292671
12182507	12293322
12182885	12293700
12183552	12294367
12183556	12294371
12184136	12294951
12184158	12294973
12184716	12295531
12185583	12296398
12186004	12296819
12186554	12297369
12188585	12299400
12189417	12300232
12189569	12300384
12190810	12301625
12191760	12302575
12192472	12303287
12192719	12303534
12193191	12304006
12193739	12304554
12194220	12305035
12194877	12305692
12195664	12306479
12196016	12306831
12196160	12306975
12196771	12307586
12196940	12307755
12197537	12308352
12197631	12308446
12198215	12309030
12198924	12309739
12201078	12311893
12201105	12311920
12201136	12311951
12201439	12312254
12201490	12312305
12202133	12312948
12202180	12312995
12202373	12313188
12202684	12313499
12203302	12314117
12203915	12314730
12204157	12314972
12204418	12315233
12204486	12315301
12205765	12316580
12205964	12316779
12206188	12317003
12206189	12317004
12206190	12317005
12206203	12317018
12207029	12317844
12207240	12318055
12208452	12319267
12208486	12319301
12208829	12319644
12208847	12319662
12209481	12320296
12210180	12320995
12210265	12321080
12210380	12321195
12210909	12321724
12211059	12321874
12211228	12322043
12211535	12322350
12211838	12322653
12212700	12323515
12212701	12323516
12212761	12323576
12212795	12323610
12213926	12324741
12214133	12324948
12214485	12325300
12215540	12326355
12216284	12327099
12217304	12328119
12217427	12328242
12218257	12329072
12218792	12329607
12219358	12330173
12219971	12330786
12220453	12331268
12220564	12331379
12220960	12331775
12221035	12331850
12221471	12332286
12221748	12332563
12222165	12332980
12222744	12333559
12223126	12333941
12223548	12334363
12224055	12334870
12224066	12334881
12224438	12335253
12224595	12335410
12225453	12336268
12225543	12336358
12225695	12336510
12225703	12336518
12225970	12336785
12226224	12337039
12227336	12338151
12227430	12338245
12227641	12338456
12227650	12338465
12228433	12339248
12229637	12340452
12230489	12341304
12230842	12341657
12231362	12342177
12232148	12342963
12232198	12343013
12233252	12344067
12233665	12344480
12233918	12344733
12234018	12344833
12234473	12345288
12235816	12346631
12237035	12347850
12237582	12348397
12237813	12348628
12238213	12349028
12238219	12349034
12239088	12349903
12239205	12350020
12239390	12350205
12239400	12350215
12239597	12350412
12239733	12350548
12240306	12351121
12240428	12351243
12240826	12351641
12241089	12351904
12241271	12352086
12241556	12352371
12241636	12352451
12241650	12352465
12242222	12353037
12242366	12353181
12242421	12353236
12242497	12353312
12242580	12353395
12242735	12353550
12242776	12353591
12242786	12353601
12242992	12353807
12243015	12353830
12243598	12354413
12244691	12355506
12246163	12356978
12246905	12357720
12247305	12358120
12247475	12358290
12249168	12359983
12249832	12360647
12249844	12360659
12250690	12361505
12251024	12361839
12251217	12362032
12251920	12362735
12252443	12363258
12252576	12363391
12252783	12363598
12253485	12364300
12254381	12365196
12255132	12365947
12255215	12366030
12255377	12366192
12256330	12367145
12256367	12367182
12256856	12367671
12257065	12367880
12257864	12368679
12257930	12368745
12258315	12369130
12258397	12369212
12258684	12369499
12258691	12369506
12258786	12369601
12259083	12369898
12259370	12370185
12259601	12370416
12259768	12370583
12260559	12371374
12260759	12371574
12262190	12373005
12262195	12373010
12262705	12373520
12262748	12373563
12263333	12374148
12263584	12374399
12263663	12374478
12263691	12374506
12263696	12374511
12263708	12374523
12263720	12374535
12263904	12374719
12264090	12374905
12264315	12375130
12264664	12375479
12265092	12375907
12265182	12375997
12265203	12376018
12265930	12376745
12266182	12376997
12266440	12377255
12266586	12377401
12266589	12377404
12267036	12377851
12267078	12377893
12267136	12377951
12267333	12378148
12267556	12378371
12267832	12378647
12268143	12378958
12268264	12379079
12268934	12379749
12269332	12380147
12269479	12380294
12270112	12380927
12271067	12381882
12271073	12381888
12271202	12382017
12272275	12383090
12272725	12383540
12273596	12384411
12273765	12384580
12274173	12384988
12274779	12385594
12274934	12385749
12275033	12385848
12275167	12385982
12275174	12385989
12275430	12386245
12275594	12386409
12275633	12386448
12275771	12386586
12275985	12386800
12276442	12387257
12276494	12387309
12276522	12387337
12277337	12388152
12277567	12388382
12277698	12388513
12277739	12388554
12278003	12388818
12278127	12388942
12280080	12390895
12280151	12390966
12280611	12391426
12280735	12391550
12281324	12392139
12282289	12393104
12282329	12393144
12282498	12393313
12282944	12393759
12283073	12393888
12283126	12393941
12283739	12394554
12284043	12394858
12284049	12394864
12284207	12395022
12284664	12395479
12285405	12396220
12285888	12396703
12286373	12397188
12286645	12397460
12286724	12397539
12286882	12397697
12286985	12397800
12287030	12397845
12287032	12397847
12287339	12398154
12287372	12398187
12287516	12398331
12288500	12399315
12288578	12399393
12288607	12399422
12288673	12399488
12288689	12399504
12288752	12399567
12288918	12399733
12289449	12400264
12289781	12400596
12290899	12401714
12291297	12402112
12291398	12402213
12291676	12402491
12292895	12403710
12292925	12403740
12293761	12404576
12293997	12404812
12294211	12405026
12294415	12405230
12294737	12405552
12295098	12405913
12295203	12406018
12295278	12406093
12295593	12406408
12295999	12406814
12296194	12407009
12296230	12407045
12296582	12407397
12297173	12407988
12297428	12408243
12297644	12408459
12297778	12408593
12297817	12408632
12298116	12408931
12298290	12409105
12298301	12409116
12298306	12409121
12298717	12409532
12298729	12409544
12298877	12409692
12299109	12409924
12299259	12410074
12299529	12410344
12299679	12410494
12299694	12410509
12299697	12410512
12299805	12410620
12299913	12410728
12300188	12411003
12300296	12411111
12300517	12411332
12300548	12411363
12300624	12411439
12300633	12411448
12300708	12411523
12300960	12411775
12300965	12411780
12301245	12412060
12301592	12412407
12301803	12412618
12301962	12412777
12302113	12412928
12302166	12412981
12302169	12412984
12302562	12413377
12302657	12413472
12303018	12413833
12303224	12414039
12303328	12414143
12303872	12414687
12303880	12414695
12304112	12414927
12304525	12415340
12304529	12415344
12304530	12415345
12304643	12415458
12304647	12415462
12304791	12415606
12304978	12415793
12305440	12416255
12305656	12416471
12306017	12416832
12306376	12417191
12306693	12417508
12307301	12418116
12307903	12418718
12307980	12418795
12307999	12418814
12308521	12419336
12308662	12419477
12308782	12419597
12308805	12419620
12308961	12419776
12309008	12419823
12309726	12420540
12309772	12420586
12310039	12420853
12311192	12422006
12312533	12423347
12312571	12423385
12313004	12423818
12313138	12423952
12313797	12424611
12313925	12424739
12314455	12425269
12314911	12425725
12315420	12426234
12316053	12426867
12316134	12426948
12316287	12427101
12316474	12427288
12316489	12427303
12317053	12427867
12317195	12428009
12317493	12428307
12317553	12428367
12317809	12428623
12318251	12429065
12318968	12429782
12319099	12429913
12320114	12430928
12320540	12431354
12321451	12432265
12321591	12432405
12322016	12432830
12324088	12434902
12324251	12435065
12324450	12435264
12324483	12435297
12324493	12435307
12324537	12435351
12324543	12435357
12325005	12435819
12325394	12436208
12325517	12436331
12325596	12436410
12325760	12436574
12326464	12437278
12326690	12437504
12327721	12438535
12328705	12439519
12328710	12439524
12329054	12439868
12329274	12440088
12329276	12440090
12329563	12440377
12330077	12440891
12330146	12440960
12330295	12441109
12330430	12441244
12332627	12443441
12333464	12444278
12333700	12444514
12333967	12444781
12334545	12445359
12334595	12445409
12335430	12446244
12337855	12448669
12339230	12450044
12339477	12450291
12339940	12450754
12341342	12452156
12342215	12453029
12342620	12453434
12342732	12453546
12342852	12453666
12342973	12453787
12343066	12453880
12343067	12453881
12343089	12453903
12343091	12453905
12343120	12453934
12343286	12454100
12345238	12456052
12346311	12457125
12346501	12457315
12347540	12458354
12349969	12460783
12350931	12461745
12352025	12462839
12353042	12463856
12354544	12465358
12354767	12465581
12355195	12466009
12355594	12466408
12355654	12466468
12355891	12466705
12357371	12468185
12358644	12469458
12359259	12470073
12360638	12471452
12361955	12472769
12362434	12473248
12362763	12473577
12362967	12473781
12364087	12474901
12365394	12476208
12365438	12476252
12365723	12476537
12366114	12476928
12366415	12477229
12366653	12477467
12366881	12477695
12366914	12477728
12367025	12477839
12367732	12478546
12367966	12478780
12368477	12479291
12368571	12479385
12368704	12479518
12369223	12480037
12369464	12480278
12370213	12481027
12370413	12481227
12370740	12481554
12370846	12481660
12371891	12482705
12372593	12483407
12372963	12483777
12372986	12483800
12372996	12483810
12373062	12483876
12373655	12484469
12373771	12484585
12375414	12486228
12375763	12486577
12375907	12486721
12376865	12487679
12376894	12487708
12377125	12487939
12377222	12488036
12377390	12488204
12377426	12488240
12378856	12489670
12378912	12489726
12379515	12490329
12379706	12490520
12379995	12490809
12380684	12491498
12380825	12491639
12380840	12491654
12380965	12491779
12381135	12491949
12381141	12491955
12381222	12492036
12381225	12492039
12381247	12492061
12381291	12492105
12381522	12492336
12381650	12492464
12381748	12492562
12382378	12493192
12383321	12494135
12383798	12494612
12383807	12494621
12384208	12495022
12384348	12495162
12385571	12496385
12385721	12496535
12386120	12496934
12386569	12497383
12386597	12497411
12387100	12497914
12388353	12499167
12388377	12499191
12388937	12499751
12389335	12500149
12389673	12500487
12391487	12502301
12391643	12502457
12391973	12502787
12392512	12503326
12393701	12504515
12395059	12505873
12395085	12505899
12395472	12506286
12396348	12507162
12396604	12507418
12397172	12507986
12397178	12507992
12397247	12508061
12398722	12509536
12398800	12509614
12399298	12510112
12400875	12511689
12400988	12511802
12401184	12511998
12402365	12513179
12402406	12513220
12402722	12513536
12403482	12514296
12405317	12516131
12405336	12516150
12406095	12516909
12406396	12517210
12406826	12517640
12407405	12518219
12407485	12518299
12408741	12519555
12408772	12519586
12408824	12519638
12408831	12519645
12408896	12519710
12408960	12519774
12409083	12519897
12409469	12520283
12409491	12520305
12409809	12520623
12410002	12520816
12410295	12521109
12410472	12521286
12410774	12521588
12410833	12521647
12410890	12521704
12410901	12521715
12411034	12521848
12411118	12521932
12411294	12522108
12411759	12522573
12411774	12522588
12411814	12522628
12411858	12522672
12411892	12522706
12411893	12522707
12412268	12523082
12412475	12523289
12412539	12523353
12412639	12523453
12412778	12523592
12412814	12523628
12412856	12523670
12412971	12523785
12412984	12523798
12413343	12524157
12413376	12524190
12413397	12524211
12413566	12524380
12413594	12524408
12413720	12524534
12413794	12524608
12413901	12524715
12414207	12525021
12414288	12525102
12414497	12525311
12415218	12526032
12415302	12526116
12415337	12526151
12415371	12526185
12415375	12526189
12415452	12526266
12415643	12526457
12415836	12526650
12415883	12526697
12415923	12526737
12415950	12526764
12415995	12526809
12416466	12527280
12416490	12527304
12416499	12527313
12416500	12527314
12416671	12527485
12417037	12527851
12417264	12528078
12417302	12528116
12417325	12528139
12417497	12528311
12417498	12528312
12417584	12528398
12417716	12528530
12417735	12528549
12417798	12528612
12417882	12528696
12417887	12528701
12418065	12528879
12418190	12529004
12418347	12529161
12418348	12529162
12418379	12529193
12418846	12529660
12418855	12529669
12419007	12529821
12419069	12529883
12419070	12529884
12419091	12529905
12419151	12529965
12419363	12530177
12419454	12530268
12419497	12530311
12419505	12530319
12419657	12530471
12419669	12530483
12419904	12530718
12419938	12530752
12420031	12530845
12420042	12530856
12420077	12530891
12420343	12531157
12420524	12531338
12420840	12531654
12420937	12531751
12420945	12531759
12420972	12531786
12420994	12531808
12420995	12531809
12421090	12531904
12421148	12531962
12421197	12532011
12421212	12532026
12421230	12532044
12421516	12532330
12421711	12532525
12421868	12532682
12421972	12532786
12422131	12532945
12422142	12532956
12422227	12533041
12422329	12533143
12422586	12533400
12422756	12533570
12423000	12533814
12423024	12533838
12423134	12533948
12423291	12534105
12423506	12534320
12423552	12534366
12423706	12534520
12423713	12534527
12423775	12534589
12423875	12534689
12423910	12534724
12423965	12534779
12424237	12535051
12424545	12535359
12424673	12535487
12424683	12535497
12424728	12535542
12424753	12535567
12424801	12535615
12424805	12535619
12424944	12535758
12425135	12535949
12425302	12536116
12425645	12536459
12425669	12536483
12425910	12536724
12426129	12536943
12426180	12536994
12426211	12537025
12426501	12537315
12426577	12537391
12426583	12537397
12426624	12537438
12426691	12537505
12426699	12537513
12426720	12537534
12426736	12537550
12426774	12537588
12426819	12537633
12427502	12538316
12427555	12538369
12427677	12538491
12427979	12538793
12428002	12538816
12428067	12538881
12428197	12539011
12428344	12539158
12428819	12539633
12428964	12539778
12429011	12539825
12429064	12539878
12429191	12540005
12429289	12540103
12429695	12540509
12429764	12540578
12429957	12540771
12430004	12540818
12430157	12540971
12430400	12541214
12430436	12541250
12430718	12541532
12430728	12541542
12430729	12541543
12430730	12541544
12430733	12541547
12430981	12541795
12431541	12542355
12431839	12542653
12431840	12542654
12431958	12542772
12432034	12542848
12432037	12542851
12432038	12542852
12432056	12542870
12432077	12542891
12432498	12543312
12432519	12543333
12432704	12543518
12432707	12543521
12432758	12543572
12432953	12543767
12433424	12544238
12433430	12544244
12433441	12544255
12433640	12544454
12433945	12544759
12433967	12544781
12433971	12544785
12433993	12544807
12434090	12544904
12434167	12544981
12434324	12545138
12434349	12545163
12434494	12545308
12434514	12545328
12434611	12545425
12434741	12545555
12434760	12545574
12434869	12545683
12434898	12545712
12434996	12545810
12435265	12546079
12435267	12546081
12435268	12546082
12435375	12546189
12435715	12546529
12435781	12546595
12435930	12546744
12436114	12546928
12436245	12547059
12436322	12547136
12436353	12547167
12436354	12547168
12436409	12547223
12436428	12547242
12436485	12547299
12436669	12547483
12436705	12547519
12436776	12547590
12436796	12547610
12436946	12547760
12436997	12547811
12437008	12547822
12437172	12547986
12437188	12548002
12437239	12548053
12437252	12548066
12437253	12548067
12437424	12548238
12437567	12548381
12437680	12548494
12437707	12548521
12437846	12548660
12438008	12548822
12438016	12548830
12438032	12548846
12438271	12549085
12438467	12549281
12438553	12549367
12438573	12549387
12438631	12549445
12438774	12549588
12438776	12549590
12438841	12549655
12438905	12549719
12438915	12549729
12439072	12549886
12439228	12550042
12439257	12550071
12439275	12550089
12439329	12550143
12439404	12550218
12439652	12550466
12439801	12550615
12439907	12550721
12440015	12550829
12440214	12551028
12440221	12551035
12440227	12551041
12440244	12551058
12440485	12551299
12440802	12551616
12440857	12551671
12440860	12551674
12440901	12551715
12440915	12551729
12440975	12551789
12441018	12551832
12441028	12551842
12441081	12551895
12441132	12551946
12441215	12552029
12441249	12552063
12441288	12552102
12441424	12552238
12441433	12552247
12441461	12552275
12441538	12552352
12441664	12552478
12441786	12552600
12441859	12552673
12441975	12552789
12441995	12552809
12442061	12552875
12442265	12553079
12442330	12553144
12442385	12553199
12442433	12553247
12442761	12553575
12442995	12553809
12443014	12553828
12443078	12553892
12443133	12553947
12443145	12553959
12443194	12554008
12443248	12554062
12443253	12554067
12443384	12554198
12443454	12554268
12443497	12554311
12443501	12554315
12443604	12554418
12443623	12554437
12443647	12554461
12443650	12554464
12443811	12554625
12443818	12554632
12443819	12554633
12444071	12554885
12444230	12555044
12444252	12555066
12444525	12555339
12444733	12555547
12444807	12555621
12445067	12555881
12445313	12556127
12445346	12556160
12445347	12556161
12445395	12556209
12445476	12556290
12445573	12556387
12445890	12556704
12447091	12557905
12447320	12558134
12447342	12558156
12447483	12558297
12447502	12558316
12447609	12558423
12447724	12558538
12447741	12558555
12447774	12558588
12448064	12558878
12448426	12559240
12448488	12559302
12448586	12559400
12448598	12559412
12448646	12559460
12448784	12559598
12448899	12559713
12449149	12559963
12449200	12560014
12449350	12560164
12449440	12560254
12450038	12560852
12450057	12560871
12450058	12560872
12450194	12561008
12450225	12561039
12450242	12561056
12450252	12561066
12450373	12561187
12450426	12561240
12450569	12561383
12450771	12561585
12450783	12561597
12450937	12561751
12450949	12561763
12450988	12561802
12450998	12561812
12451000	12561814
12451186	12562000
12451203	12562017
12451330	12562144
12451480	12562294
12451505	12562319
12451697	12562511
12451856	12562670
12451888	12562702
12452153	12562967
12452666	12563480
12452991	12563805
12453159	12563973
12453746	12564560
12454644	12565458
12454882	12565696
12456479	12567293
12457236	12568050
12457530	12568344
12457578	12568392
12458456	12569270
12458482	12569296
12458540	12569354
12458770	12569584
12459040	12569854
12459735	12570549
12459974	12570788
12460953	12571767
12461486	12572300
12462898	12573712
12463762	12574576
12463910	12574724
12465235	12576049
12465759	12576573
12466087	12576901
12466194	12577008
12466641	12577455
12467011	12577825
12467051	12577865
12467168	12577982
12467190	12578004
12467284	12578098
12467292	12578106
12467375	12578189
12467474	12578288
12467688	12578502
12467832	12578646
12468015	12578829
12468122	12578936
12468918	12579732
12469227	12580041
12469551	12580365
12469662	12580476
12470081	12580895
12470249	12581063
12470377	12581191
12470728	12581542
12470813	12581627
12470840	12581654
12470968	12581782
12471376	12582190
12472244	12583058
12474116	12584930
12474847	12585661
12474992	12585806
12475551	12586365
12475571	12586385
12475690	12586504
12475755	12586569
12476993	12587807
12477305	12588119
12477566	12588380
12477687	12588501
12478360	12589174
12478688	12589502
12478696	12589510
12478912	12589726
12479198	12590012
12479831	12590645
12480632	12591446
12480662	12591476
12481337	12592151
12482156	12592970
12482304	12593118
12482370	12593184
12482725	12593539
12483064	12593878
12483201	12594015
12483212	12594026
12483392	12594206
12483422	12594236
12484155	12594969
12484447	12595261
12485819	12596633
12485878	12596692
12487089	12597903
12487148	12597962
12487309	12598123
12487433	12598247
12487536	12598350
12487552	12598366
12487901	12598715
12487946	12598760
12487979	12598793
12488061	12598875
12488066	12598880
12488475	12599289
12488670	12599484
12489212	12600026
12489459	12600273
12489476	12600290
12489961	12600775
12490473	12601287
12490612	12601426
12491203	12602017
12491231	12602045
12491799	12602613
12492243	12603057
12492371	12603185
12493390	12604204
12493539	12604353
12493656	12604470
12493795	12604609
12494852	12605666
12494990	12605804
12495141	12605955
12496343	12607157
12496394	12607208
12496534	12607348
12496780	12607594
12496793	12607607
12496818	12607632
12496825	12607639
12496852	12607666
12497115	12607929
12497135	12607949
12497580	12608394
12497745	12608559
12497837	12608651
12498547	12609361
12498712	12609526
12499424	12610238
12500077	12610891
12500297	12611111
12500339	12611153
12500347	12611161
12500359	12611173
12500440	12611254
12500860	12611674
12500887	12611701
12501032	12611846
12501107	12611921
12501108	12611922
12501284	12612098
12501410	12612224
12501433	12612247
